id_componente,codigo,nivel,nome,unidade_responsavel
25321,ECO0120,G,ECONOMIA POLITICA,DEPARTAMENTO DE ECONOMIA - DEPEC
25322,DCS0007,G,ECONOMIA POLITICA,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
25323,CSH0104,G,MOEDA E BANCOS,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
25324,CSH0090,G,INTRODUCAO A ANALISE ECONOMICA I,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
25325,CSH0097,G,INTRODUCAO A MICROECONOMIA,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
25326,ECO0312,G,ECONOMIA PARA ADMINISTRACAO,DEPARTAMENTO DE ECONOMIA - DEPEC
25327,ECO0313,G,ECONOMIA BRASILEIRA E O CONTEXTO MUNDIAL,DEPARTAMENTO DE ECONOMIA - DEPEC
25328,CSH0098,G,INTRODUCAO A MACROECONOMIA,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
25329,ESE0601,G,ECONOMIA POLITICA I,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25330,ECO0001,G,INTRODUCAO A ECONOMIA I,DEPARTAMENTO DE ECONOMIA - DEPEC
25331,ECO0050,G,ECONOMIA DE SERVICOS,DEPARTAMENTO DE ECONOMIA - DEPEC
25333,EDU0680,G,FUNDAMENTOS SOCIO FILOSOFICOS DA EDUCAÇAO,DEPARTAMENTO DE EDUCAÇÃO
25334,ESE0023,G,INTRODUCAO A EDUCACAO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25335,EDU0709,G,HISTORIA DA EDUCACAO,DEPARTAMENTO DE EDUCAÇÃO
25336,ESE0238,G,TEORIA DA COMUNICACAO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25337,ESE0355,G,EDUCACAO COMPARADA,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25338,ESE0347,G,PRINCIPIOS E METODOS DE ADMINISTRACAO ESCOLAR,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25339,EDU0683,G,DIDATICA,DEPARTAMENTO DE EDUCAÇÃO
25340,EDU0688,G,DIDATICA III,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO
25341,EDU0671,G,COMUNICACAO VISUAL,DEPARTAMENTO DE EDUCAÇÃO
25342,ESE0308,G,TECNICAS AUDIO-VISUAIS DE ENSINO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25343,MUS3020,G,RECURSOS TECNOLOGICOS NA EDUCACAO MUSICAL,ESCOLA DE MÚSICA
25344,ENF0602,G,ESTUDOS PEDAGOGICOS EM ENFERMAGEM,DEPARTAMENTO DE ENFERMAGEM
25345,EDU0697,G,PRATICA DE ENSINO DE FISICA I,DEPARTAMENTO DE EDUCAÇÃO
25346,CEA0050,G,PRATICA DE ENSINO DE MATEMATICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
25347,EDU0684,G,PRATICA DE ENSINO DE QUIMICA,DEPARTAMENTO DE EDUCAÇÃO
25349,ESE0337,G,ESTRUTURA E FUNCIONAMENTO DO ENSINO DE 1* GRAU,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25350,ESE0300,G,LEGISLACAO DO ENSINO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25351,ESE0351,G,MEDIDAS EDUCACIONAIS II,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25352,EDU0682,G,ORGANIZACAO DA EDUCACAO BRASILEIRA,DEPARTAMENTO DE EDUCAÇÃO
25353,ESE0215,G,ESTRUTURA E FUNC.DO ENSINO DE 1* E 2* GRAUS,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25354,EDU0500,G,FUNDAMENTOS PSICOSSOCIAIS DA APRENDIZAGEM,DEPARTAMENTO DE EDUCAÇÃO
25355,EDU0681,G,FUNDAMENTOS DA PSICOLOGIA EDUCACIONAL,DEPARTAMENTO DE EDUCAÇÃO
25356,ESE0126,G,PSICOLOGIA DA EDUCACAO IV,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25357,ESE0292,G,EDUCACAO DO PRE-ESCOLAR,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25358,ESE0358,G,FILOSOFIA DA EDUCACAO II,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25359,ESE0280,G,SOCIOLOGIA GERAL E DA EDUCACAO,CERES - DEPTO ESTUDOS SOCIAIS E EDUCACIONAIS
25360,EDU0712,G,SOCIOLOGIA DA EDUCACAO,DEPARTAMENTO DE EDUCAÇÃO
